"time","od","flu","growth_rate","production_rate","phi","Condition"
7.15361111111111,0.65385,107,0.00472037891425569,4.72037891425619,163.646096199434,"0"
7.42361111111111,0.654683333333333,107.833333333333,0.0120812175581095,7.55076097381854,164.710674371834,"0"
7.69333333333333,0.656816666666667,109.166666666667,0.00724400232801164,1.88155904623664,166.205689055799,"0"
7.96305555555556,0.6581,109.5,0.0212201558304336,6.57261463774488,166.388086916882,"0"
8.23277777777778,0.661866666666667,110.666666666667,0.0161346882740915,4.66320470349477,167.203867848509,"0"
8.50277777777778,0.66475,111.5,0.0169178458097933,3.71820787028414,167.732230161715,"0"
8.7725,0.667783333333333,112.166666666667,0.0284076180636364,9.25329578620074,167.968652507051,"0"
9.04222222222222,0.6729,113.833333333333,0.0202942855057015,2.7548803853894,169.168276613662,"0"
9.31194444444444,0.676583333333333,114.333333333333,0.00711636627389843,8.21119185449769,168.986328365562,"0"
9.58194444444444,0.677883333333333,115.833333333333,0.00875081086162964,4.55771399043234,170.875027659627,"0"
9.85166666666667,0.679483333333333,116.666666666667,0.0250083999173557,-0.909396360631155,171.699085089161,"0"
10.1213888888889,0.684066666666667,116.5,0.0174158175327657,8.12136568885425,170.305038495273,"0"
10.3913888888889,0.687283333333333,118,0.01222742806415,3.59630237180889,171.690472148798,"0"
10.6611111111111,0.68955,118.666666666667,0.00681051337156912,3.58448072187852,172.092910835569,"0"
10.9308333333333,0.690816666666667,119.333333333333,0.0299649819679638,4.47238536835281,172.742406330671,"0"
11.2005555555556,0.6964,120.166666666667,0.00390012834967856,0.88639280674504,172.554087689068,"0"
11.4705555555556,0.697133333333333,120.333333333333,0.0267684432160858,7.97735062731033,172.611647700105,"0"
11.7402777777778,0.702166666666667,121.833333333333,0.0151363185354146,2.64005555850253,173.510562544505,"0"
12.01,0.705033333333333,122.333333333333,0.0078879632650731,5.25864217671559,173.51425464517,"0"
12.2797222222222,0.706533333333333,123.333333333333,0.0291809076485434,-1.74735973943369,174.561237969428,"0"
12.5497222222222,0.7121,123,0.00147516281386423,7.8096854851644,172.728549361045,"0"
12.8194444444444,0.712383333333333,124.5,0.0171744746154011,0,174.765458671595,"0"
13.0891666666667,0.715683333333333,124.5,0.0056063142623772,5.17505931911745,173.959619012133,"0"
13.3591666666667,0.716766666666667,125.5,0.0349147746634449,11.207211620365,175.091847649165,"0"
13.6288888888889,0.723516666666667,127.666666666667,-0.00888212375564586,-5.97835252783848,176.452972748842,"0"
13.8986111111111,0.721783333333333,126.5,0.0167795860355318,3.42440531337389,175.260350520701,"0"
14.1683333333333,0.72505,127.166666666667,-0.00494301646585489,7.67019796425836,175.390202974508,"0"
14.4380555555556,0.724083333333333,128.666666666667,0.00494452330106552,8.52504017425193,177.695937392105,"0"
14.7080555555556,0.72505,130.333333333333,0.0207095345034983,-3.40897687300384,179.757717858539,"0"
14.9777777777778,0.7291,129.666666666667,0.0167807015152491,5.08506106522706,177.844831527454,"0"
15.2475,0.7324,130.666666666667,-0.0124737881883343,4.21411763119396,178.408884034225,"0"
15.5175,0.729933333333333,131.5,0.0248883527870394,0.846542611804009,180.153438670198,"0"
15.7872222222222,0.734833333333333,131.666666666667,0.00193406474305121,3.36359085747986,179.178952143343,"0"
16.0569444444444,0.735216666666667,132.333333333333,0.0127749810587322,4.20229640089876,179.992292521479,"0"
16.3266666666667,0.73775,133.166666666667,0.0133873848998668,-0.836711556241613,180.503784028013,"0"
16.5966666666667,0.740416666666667,133,0.0113499707615387,7.51101006278304,179.628587507034,"0"
16.8663888888889,0.742683333333333,134.5,0.00990091435776097,-1.6640192197918,181.100065079329,"0"
17.1361111111111,0.744666666666667,134.166666666667,NA,NA,180.170098478066,"0"
0,0.0949833333333333,1,0.708376388320237,-12.9977318957842,10.5281628355852,"25(pre)"
0.27,0.11315,0.666666666666667,0.876690506974792,70.9208250819681,5.89188392988658,"25(pre)"
0.54,0.139933333333333,2.83333333333333,0.939685368296118,-8.83162940127931,20.2477370176274,"25(pre)"
0.809722222222222,0.1754,2.5,0.555843184070952,18.6290132910248,14.2531356898518,"25(pre)"
1.21777777777778,0.215183333333333,3.83333333333333,0.944532666242279,34.3883252272674,17.8142669041902,"25(pre)"
1.48805555555556,0.270116666666667,5.83333333333333,0.753307635503774,41.1768522291769,21.5956068365521,"25(pre)"
1.75777777777778,0.325,8.83333333333333,0.539966727402362,57.0387388101086,27.1794871794872,"25(pre)"
2.0275,0.372333333333333,13.8333333333333,0.458709929034203,59.7451427106777,37.1530886302596,"25(pre)"
2.29722222222222,0.4184,19.8333333333333,0.380343696149942,56.0630739088356,47.4028043339707,"25(pre)"
2.56722222222222,0.461366666666667,26.1666666666667,0.311660806253991,61.6089260321597,56.7155552344484,"25(pre)"
2.83694444444444,0.50015,33.8333333333333,0.252159161726251,66.7153098148825,67.6463727548402,"25(pre)"
3.10666666666667,0.534166666666667,42.8333333333333,0.1996879875195,58.9356907609638,80.1872074882995,"25(pre)"
3.37666666666667,0.562966666666667,51.3333333333333,0.143348289939905,54.880662304711,91.1836106341406,"25(pre)"
3.64638888888889,0.584733333333333,59.6666666666667,0.162106163685894,56.0079965798722,102.040816326531,"25(pre)"
3.91611111111111,0.6103,68.5,0.0956798441042911,49.6117710170397,112.239882025233,"25(pre)"
4.18583333333333,0.62605,76.6666666666667,0.105205970019749,50.2858900750442,122.460932300402,"25(pre)"
4.45583333333333,0.643833333333333,85.1666666666667,0.0954952221730207,22.0742724621052,132.280610924152,"25(pre)"
4.72555555555556,0.660416666666667,89,0.067273323868528,31.8121420240605,134.763406940063,"25(pre)"
4.99527777777778,0.6724,94.6666666666667,0.0217573313944522,22.9507715131352,140.789212770176,"25(pre)"
5.26527777777778,0.67635,98.8333333333333,0.0187289912679502,1.8272186602879,146.127498090239,"25(pre)"
5.535,0.679766666666667,99.1666666666667,0.0195438722814515,18.1803463083267,145.88339135978,"25(pre)"
5.80472222222222,0.68335,102.5,0.0105797324126455,8.13825570203494,149.996341552645,"25(pre)"
6.07444444444444,0.6853,104,0.0180149992884074,7.205999715363,151.758354005545,"25(pre)"
6.34444444444444,0.688633333333333,105.333333333333,0.018753842556158,7.17850432771591,152.959969020766,"25(pre)"
6.61416666666667,0.692116666666667,106.666666666667,0.0283016642950919,0.89279698091768,154.116598839309,"25(pre)"
6.88388888888889,0.6974,106.833333333333,0.0107210037458537,8.86033367425929,153.188031736928,"25(pre)"
7.15361111111111,0.699416666666667,108.5,0.0193282762090098,8.82569689909143,155.129274395329,"25(pre)"
7.42361111111111,0.703066666666667,110.166666666667,0.0199508484530428,6.15224401635671,156.694481319932,"25(pre)"
7.69333333333333,0.70685,111.333333333333,0.0177460130296237,4.37093916985816,157.50630732593,"25(pre)"
7.96305555555556,0.710233333333333,112.166666666667,0.0244476595571089,6.09016430248255,157.929319003145,"25(pre)"
8.23277777777778,0.714916666666667,113.333333333333,0.0159735443568058,6.04404381068331,158.526634805921,"25(pre)"
8.50277777777778,0.718,114.5,0.0230644110973097,4.30306177188606,159.470752089137,"25(pre)"
8.7725,0.722466666666667,115.333333333333,0.0308760267181693,12.8293739826188,159.638276275722,"25(pre)"
9.04222222222222,0.728483333333333,117.833333333333,0.0379157737794891,-0.84822760133081,161.751584341898,"25(pre)"
9.31194444444444,0.735933333333333,117.666666666667,0.0266731084739967,8.38776996037614,159.887670984691,"25(pre)"
9.58194444444444,0.741233333333333,119.333333333333,0.0252592067469771,6.66909749095125,160.992939695103,"25(pre)"
9.85166666666667,0.746283333333333,120.666666666667,0.0306358547554125,-1.65599214894127,161.690153426983,"25(pre)"
10.1213888888889,0.75245,120.333333333333,0.0209193178825717,13.9462119217142,159.922032471704,"25(pre)"
10.3913888888889,0.7567,123.166666666667,0.0254778561091801,2.44979385665194,162.768159992952,"25(pre)"
10.6611111111111,0.7619,123.666666666667,0.0230330996726295,4.86614781816124,162.313514459465,"25(pre)"
10.9308333333333,0.766633333333333,124.666666666667,0.0331273078679956,6.44813778452465,162.615765902865,"25(pre)"
11.2005555555556,0.773483333333333,126,0.0135669725619951,-1.59611441905821,162.899437609084,"25(pre)"
11.4705555555556,0.776316666666667,125.666666666667,0.024834058761867,7.16367079669243,161.875523304493,"25(pre)"
11.7402777777778,0.781516666666667,127.166666666667,0.0228502848851143,3.95333648531384,162.717792326886,"25(pre)"
12.01,0.786333333333333,128,0.0062080102541315,7.07241674521268,162.780839338703,"25(pre)"
12.2797222222222,0.78765,129.5,0.019670954307743,-2.35111007662268,164.413127658224,"25(pre)"
12.5497222222222,0.791833333333333,129,0.0146708774628399,7.80365822491481,162.913070932435,"25(pre)"
12.8194444444444,0.794966666666667,130.666666666667,0.0168671938218917,0,164.367478720282,"25(pre)"
