"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
5.67444444444444,0.670875,167.5,250.745246376423,0.0941859964142159,29.0002360852243,1,"BLRDE3"
5.95805555555556,0.694525,178,257.343490541083,0.0669576691613059,30.6042299268595,1,"BLRDE3"
6.24166666666667,0.7141,181.5,255.352780811714,0.0571771130233226,21.4820290515429,1,"BLRDE3"
6.52555555555556,0.730625,187.75,258.109520092102,0.0446791308131832,20.6748883031013,1,"BLRDE3"
6.80916666666667,0.741475,193.75,262.4631640786,0.0385699543881209,14.4307639640886,1,"BLRDE3"
7.09277777777778,0.750125,196.5,263.271434365928,0.0388671411508126,17.8350313936869,1,"BLRDE3"
7.37666666666667,0.757025,200.5,266.223913854034,0.0368530149926529,18.6323779225347,1,"BLRDE3"
7.66027777777778,0.765525,203.5,267.392121129948,0.0262962405389319,17.2783617526206,1,"BLRDE3"
7.94416666666667,0.77035,207,270.558999945468,0.0206392699667307,16.1977660604176,1,"BLRDE3"
8.22777777777778,0.7807,211.5,273.138501618174,0.0278943285392484,16.6805466140785,1,"BLRDE3"
8.51138888888889,0.783475,214.25,275.958591478874,0.0230215412756993,16.5916612726222,1,"BLRDE3"
8.79527777777778,0.78815,217.5,278.801776794092,0.0233084026953669,9.85488760378645,1,"BLRDE3"
9.07888888888889,0.7928,221,281.919998286896,0.0282658264882793,18.5098649221834,1,"BLRDE3"
9.3625,0.799125,224,283.858686661876,0.018093251775104,14.1617492434635,1,"BLRDE3"
9.64638888888889,0.806075,228,286.791590027034,0.0186379660027115,9.31651901429833,1,"BLRDE3"
9.93,0.8136,231,288.268832496048,0.0218595105314078,14.0048900437683,1,"BLRDE3"
10.2136111111111,0.8182,234.75,291.727371547467,0.0151730675953982,7.83694416692017,1,"BLRDE3"
10.4975,0.818975,237,294.645627524809,0.00231833428295948,14.8291664626827,1,"BLRDE3"
10.7811111111111,0.826675,240,296.63069204817,0.0100210935918458,10.6101991492923,1,"BLRDE3"
11.0647222222222,0.834175,242.5,297.462103383652,0.0165794697120614,15.003527008526,1,"BLRDE3"
11.3486111111111,0.8352,245.25,300.638157660723,0.0146377808986597,11.4570320923956,1,"BLRDE3"
11.6322222222222,0.839525,250,305.004337581559,0.0200337213644684,14.9101652375139,1,"BLRDE3"
11.9161111111111,0.8428,252.25,306.916647498813,0.0224137771918517,7.96909164304053,1,"BLRDE3"
12.1997222222222,0.846725,255.75,310.048542712924,0.0149140505194473,18.5378464821571,1,"BLRDE3"
12.4833333333333,0.85305,257.75,310.798321031718,0.022233216124322,16.4834496523912,1,"BLRDE3"
12.7672222222222,0.8594,262,313.571545388243,0.0234596923180028,11.8315620632405,1,"BLRDE3"
13.0508333333333,0.8644,264.25,314.335416706282,0.0115344700137894,14.9065044579475,1,"BLRDE3"
13.3344444444444,0.8691,268.5,317.89851475468,0.016004279329648,16.7555275803576,1,"BLRDE3"
13.6183333333333,0.872675,271.75,320.707207632685,0.0107288090309828,19.4422496452579,1,"BLRDE3"
13.9019444444444,0.8779,276.25,324.561360885128,0.0102713935255687,17.0328023775741,1,"BLRDE3"
14.1855555555556,0.8807,280.75,329.104870605445,0.0142185150267246,18.3925028296304,1,"BLRDE3"
14.4694444444444,0.883525,284.75,333.190172483479,0.00680286038152294,22.0004223017705,1,"BLRDE3"
14.7530555555556,0.886125,289.75,338.660316567823,0.00883200261734842,22.8281569474922,1,"BLRDE3"
15.0366666666667,0.888175,295,344.583392224855,0.0063901261052443,21.4359651445591,1,"BLRDE3"
15.3205555555556,0.8925,299.5,349.13468300637,0.0131750776392785,21.8884296513974,1,"BLRDE3"
15.6041666666667,0.8937,304.25,354.663149544254,0.0113789991533359,24.6470742656893,1,"BLRDE3"
15.8877777777778,0.8963,310,361.065107009699,0.0092927068375597,25.8381064586064,1,"BLRDE3"
16.1716666666667,0.9006,316.25,367.537477149067,0.00658842014780109,24.0355607037207,1,"BLRDE3"
16.4552777777778,0.902775,321,373.039266940035,0.0109703528946396,30.7409760217914,1,"BLRDE3"
16.7388888888889,0.904525,326.75,379.988671483403,0.0073930359717128,27.5363068195153,1,"BLRDE3"
17.0227777777778,0.9089,332.75,386.073318740731,0.00462037821723782,32.350835187584,1,"BLRDE3"
17.3063888888889,0.910125,339.25,394.09845734071,0.00465188093493052,35.5447448208004,1,"BLRDE3"
17.5902777777778,0.911575,346.25,402.523572710869,0.0124977445072218,33.7493518989017,1,"BLRDE3"
17.8738888888889,0.91385,354,411.471273119504,0.0337957057508957,21.876419562911,1,"BLRDE3"
0,0.07475,50.5,677.233109318518,0.377220665525526,320.930911223496,10,"BLRDE3"
0.283888888888889,0.0759,58,765.385657106744,0.634279088241163,324.317846139705,10,"BLRDE3"
0.5675,0.0805,63.25,787.351996412172,0.881491779048517,360.439185517525,10,"BLRDE3"
