"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
7.09277777777778,0.8253,147.25,178.751503659525,0.0280781958174559,-19.5516586789764,10,"MG1655DE3"
7.37666666666667,0.829375,142,171.547619334441,0.0190977316207078,-14.7523859735375,10,"MG1655DE3"
7.66027777777778,0.832275,137.25,165.105060387977,0.0314710874768652,-12.6398971583475,10,"MG1655DE3"
7.94416666666667,0.833425,132.5,159.171649202888,0.0297385786630263,-7.42324766491823,10,"MG1655DE3"
8.22777777777778,0.842375,129.25,153.644443863009,0.0193242321707017,-2.17730672119997,10,"MG1655DE3"
8.51138888888889,0.85365,127,148.903899077648,0.0226358703711868,-0.821825465047478,10,"MG1655DE3"
8.79527777777778,0.8519,125.5,147.406654314767,0.0315527599588381,2.22250731963731,10,"MG1655DE3"
9.07888888888889,0.86235,124.25,144.135197488566,0.0132638064396593,0.971613981131865,10,"MG1655DE3"
9.3625,0.8676,124.75,143.81629773546,0.0119470571019699,-1.00803508239995,10,"MG1655DE3"
9.64638888888889,0.870875,125.25,143.86116030732,0.0276285003193454,3.98167651994875,10,"MG1655DE3"
9.93,0.88115,125.75,142.764410969265,0.00520747074389462,0,10,"MG1655DE3"
10.2136111111111,0.883025,126.75,143.571101391697,0.012144967691457,-2.10723974354982,10,"MG1655DE3"
10.4975,0.885775,127.25,143.66730839229,0.0205909720378881,3.66612768522757,10,"MG1655DE3"
10.7811111111111,0.893925,127.75,142.890179268836,0.0113242815809449,3.64175294080801,10,"MG1655DE3"
11.0647222222222,0.8979,127.75,142.203496998601,0.00795701713488469,5.00632521438418,10,"MG1655DE3"
11.3486111111111,0.90145,128.5,142.44112106105,0.0176337267132895,1.9547771724718,10,"MG1655DE3"
11.6322222222222,0.9024,130,143.8993400485,0.0195099696363341,5.64549601174758,10,"MG1655DE3"
11.9161111111111,0.907625,131.25,144.505886005116,0.0145107058827862,1.96632085242023,10,"MG1655DE3"
12.1997222222222,0.91425,132,144.216499109261,0.0158925106399269,7.74350826782762,10,"MG1655DE3"
12.4833333333333,0.91615,132.75,144.788120139161,0.00942115535746442,0.938369721321317,10,"MG1655DE3"
12.7672222222222,0.920175,133.5,144.943212463597,0.0130941970203825,5.88276213372661,10,"MG1655DE3"
13.0508333333333,0.923025,135.25,146.408493223513,0.0077326478758044,3.70848325782516,10,"MG1655DE3"
13.3344444444444,0.925325,136.5,147.383285270683,0.010620898936064,4.72091710697073,10,"MG1655DE3"
13.6183333333333,0.927675,137.5,148.139826102568,0.00858392919386657,4.83540072718239,10,"MG1655DE3"
13.9019444444444,0.932375,138.75,148.704007076,0.00686152538815745,3.79336341142899,10,"MG1655DE3"
14.1855555555556,0.9338,140,149.830496975905,0.00622854225188431,1.87186239810344,10,"MG1655DE3"
