"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
10.8313888888889,0.426877777777778,41.7777777777778,96.5918635108365,-0.00185374826260936,-16.1408398726535,1000,"nebpHg"
11.1022222222222,0.426555555555556,42.3333333333333,97.9145667700895,0.000693389663197142,21.1582749135219,1000,"nebpHg"
11.3727777777778,0.426133333333333,41.7777777777778,96.7720790391071,0.000429382193968939,-23.1114431488774,1000,"nebpHg"
11.6436111111111,0.425866666666667,42,97.3834938632764,-0.00424914504833503,13.9989306551448,1000,"nebpHg"
11.9144444444444,0.425266666666667,42.6666666666667,99.0404167925699,-0.00468707829417323,-5.6466430219685,1000,"nebpHg"
12.1852777777778,0.424922222222222,42.1111111111111,97.9864496004399,-0.0050849832909785,8.77327546821682,1000,"nebpHg"
12.4561111111111,0.424911111111111,42.3333333333333,98.1777553841674,0.000414067209858144,-0.216346173827593,1000,"nebpHg"
12.7269444444444,0.425044444444444,41.3333333333333,96.1196616309275,-0.00333903192977932,8.26504007507686,1000,"nebpHg"
12.9975,0.4245,42.3333333333333,98.6656651449781,-0.00558531192013103,-22.1985126692521,1000,"nebpHg"
13.2683333333333,0.424044444444444,42.1111111111111,98.2588522832353,-0.00255951152088522,8.20621227370131,1000,"nebpHg"
13.5391666666667,0.4246,42.5555555555556,99.0985510509086,NA,NA,1000,"nebpHg"
13.81,0.423955555555556,41.8888888888889,97.9864590122289,NA,NA,1000,"nebpHg"
14.0808333333333,0.423433333333333,42.1111111111111,98.4808266738241,NA,NA,1000,"nebpHg"
14.3513888888889,0.423177777777778,41.4444444444444,97.3792288606754,0.0138141711583176,5.22760476594071,1000,"nebpHg"
14.6222222222222,0.423177777777778,42.4444444444444,98.8581891438284,0.023107016198989,9.08900643564694,1000,"nebpHg"
14.8930555555556,0.4227,42,98.6110473910186,0.0351765374286055,16.1427187344978,1000,"nebpHg"
15.1638888888889,0.4226,43.2222222222222,101.097501134248,0.0554074164810676,31.3392685881554,1000,"nebpHg"
15.4347222222222,0.421944444444444,42.7777777777778,100.787230923035,0.0792548067675469,28.797806666558,1000,"nebpHg"
15.7055555555556,0.421277777777778,42.7777777777778,100.200964606446,0.114294025241365,8.33805224051422,1000,"nebpHg"
15.9761111111111,NA,NA,NA,NA,NA,1000,"nebpHg"
0,0.0119555555555556,7.66666666666667,653.094751928006,5.80897679446675,605.783763502893,2000,"nebpHg"
0.270833333333333,0.0148555555555556,5.77777777777778,396.441813675583,6.05895356351292,580.935332220229,2000,"nebpHg"
0.541666666666667,0.0216777777777778,10.3333333333333,496.50627638998,4.55247971321783,141.224582730566,2000,"nebpHg"
0.812222222222222,0.0313,16.6666666666667,551.990227765095,3.5516139404773,112.690968201542,2000,"nebpHg"
1.08305555555556,0.0459444444444444,24.3333333333333,554.430636203309,2.55660267789417,80.1470040349574,2000,"nebpHg"
1.35388888888889,0.0617666666666667,27.4444444444444,452.145283939853,1.96095514922036,-45.3513661851808,2000,"nebpHg"
1.62472222222222,0.0809,29.3333333333333,367.346537582617,1.35699602838143,-8.31799922776435,2000,"nebpHg"
1.89555555555556,0.106266666666667,30.2222222222222,287.989254862477,0.992488429232259,32.6321055653085,2000,"nebpHg"
2.16638888888889,0.1383,31.4444444444444,230.915534063128,0.679996638814114,28.5495673202485,2000,"nebpHg"
2.43694444444444,0.176244444444444,31.6666666666667,181.924652696721,0.452213665950455,9.49990835080119,2000,"nebpHg"
2.70777777777778,0.214033333333333,30.5555555555556,143.581768510727,0.330966840389889,52.5736082344057,2000,"nebpHg"
2.97861111111111,0.2503,32.1111111111111,127.896846903985,0.255817715043604,26.3250807994711,2000,"nebpHg"
3.24944444444444,0.2818,31.5555555555556,111.216481303877,0.150014451733251,7.88443020344114,2000,"nebpHg"
3.52027777777778,0.303033333333333,31.5555555555556,103.199807757139,0.113907760552611,4.87835324262013,2000,"nebpHg"
3.79083333333333,0.323022222222222,33,101.131607097634,0.101787797321505,23.4855829136952,2000,"nebpHg"
4.06166666666667,0.338511111111111,33.7777777777778,98.4377196872722,0.0830151659221182,-4.14822535592996,2000,"nebpHg"
4.3325,0.347977777777778,34.6666666666667,98.0401111646374,0.113329061796448,1.01056601549006,2000,"nebpHg"
4.60333333333333,0.361022222222222,35.3333333333333,96.4000921807006,0.0641484437956988,9.90632108144612,2000,"nebpHg"
4.87416666666667,0.375677777777778,37.6666666666667,98.2000737543978,0.060784111571925,-7.9777090311113,2000,"nebpHg"
5.145,0.387133333333333,41.5555555555556,104.49931214728,0.0591647354430001,6.44125602119908,2000,"nebpHg"
5.41555555555556,0.395444444444444,39.7777777777778,97.9295316713409,0.0452062663148829,-2.35157014017771,2000,"nebpHg"
5.68638888888889,0.404144444444444,40.3333333333333,97.6804961371317,0.0340609907943531,3.69465848903441,2000,"nebpHg"
5.95722222222222,0.410755555555556,43.3333333333333,102.385442485124,0.00858795905214678,9.6368201126934,2000,"nebpHg"
6.22805555555556,0.418088888888889,41.4444444444444,96.8886384214682,0.00203912666973453,-1.58122138671818,2000,"nebpHg"
6.49888888888889,0.425166666666667,40.7777777777778,93.4316360109746,-0.00831544226021296,-4.32099971077075,2000,"nebpHg"
6.76944444444444,0.429188888888889,40.8888888888889,93.0750720993847,-0.0119688258629169,-5.53912827936697,2000,"nebpHg"
7.04027777777778,0.432177777777778,41.4444444444444,93.5783627754705,-0.014064497705638,10.411559445149,2000,"nebpHg"
7.31111111111111,0.4324,41,92.6266066486589,-0.00843423535968734,-8.33240796996798,2000,"nebpHg"
7.58194444444444,0.433144444444444,43.6666666666667,98.6287162668869,-0.0183000524751282,2.13055188067622,2000,"nebpHg"
7.85277777777778,0.429533333333333,43,97.5159483639,-0.0141300633037057,0.328269455735659,2000,"nebpHg"
8.12361111111111,0.428911111111111,41.5555555555556,94.3633421901736,-0.00826430072051743,15.7056770272616,2000,"nebpHg"
8.39416666666667,0.427944444444444,41.3333333333333,94.0466271815171,-0.0140998168295541,2.2111381010103,2000,"nebpHg"
8.665,0.426822222222222,41.6666666666667,95.1376795099975,-0.00177204536755158,-5.53888704538306,2000,"nebpHg"
8.93583333333333,0.424955555555556,41.6666666666667,95.369829459308,-0.00279052212588111,3.00119249574076,2000,"nebpHg"
9.20666666666667,0.4232,41.2222222222222,94.7135849893307,-0.00613057329692264,0.878492575174756,2000,"nebpHg"
9.4775,0.423288888888889,42.1111111111111,97.1046860820018,-0.00749585955977459,0.948928531212337,2000,"nebpHg"
9.74833333333333,0.420788888888889,41.1111111111111,95.4083917583716,-0.0103966273499634,-6.09249309312696,2000,"nebpHg"
10.0188888888889,0.4206,41,95.1861311394304,-0.00289670899876494,0.929448348862691,2000,"nebpHg"
10.2897222222222,0.419977777777778,43.7777777777778,100.52712458147,-0.00361543141366948,-2.15107415531048,2000,"nebpHg"
10.5605555555556,0.419388888888889,42.7777777777778,98.2022131495107,-0.00318360107928186,12.9011452476877,2000,"nebpHg"
10.8313888888889,0.418377777777778,44.3333333333333,102.304413853323,-0.000745133583849017,-7.71105412176556,2000,"nebpHg"
11.1022222222222,0.419744444444444,44.1111111111111,101.568994688158,-0.00278488890874418,11.7738734850866,2000,"nebpHg"
11.3727777777778,0.419266666666667,44.1111111111111,101.427152834335,-0.00425195959405731,-9.88073208407067,2000,"nebpHg"
11.6436111111111,0.419033333333333,43.7777777777778,100.950472527516,-0.00469122812245387,6.17434974767842,2000,"nebpHg"
11.9144444444444,0.418411111111111,43.4444444444444,100.365850333889,-0.00281397576504587,-2.51736190763745,2000,"nebpHg"
12.1852777777778,0.417833333333333,43.4444444444444,100.353784063289,-0.00345103668773097,-3.64338869062009,2000,"nebpHg"
12.4561111111111,0.417666666666667,43.6666666666667,101.095749167213,-0.00546137830036782,0.365584953372938,2000,"nebpHg"
12.7269444444444,0.417655555555556,45.2222222222222,104.748429820274,-0.00708554765792816,0.319693110277674,2000,"nebpHg"
12.9975,0.417133333333333,44.5555555555556,102.779538089619,-0.00421410774529965,8.85497041371613,2000,"nebpHg"
13.2683333333333,0.417211111111111,44.6666666666667,103.671102881239,-0.0017611428244014,-9.25347998207735,2000,"nebpHg"
13.5391666666667,0.416488888888889,43.7777777777778,101.296390533716,NA,NA,2000,"nebpHg"
13.81,0.415933333333333,44.4444444444444,103.398840036133,NA,NA,2000,"nebpHg"
14.0808333333333,0.415811111111111,45.7777777777778,106.297745809115,NA,NA,2000,"nebpHg"
14.3513888888889,0.414822222222222,44.6666666666667,104.15632841064,0.0101402460053991,1.38135565723133,2000,"nebpHg"
14.6222222222222,0.414666666666667,43.7777777777778,102.205102536625,0.0252330118890864,12.1665513658177,2000,"nebpHg"
14.8930555555556,0.414566666666667,45,104.937866042529,0.0352378497356063,25.5073388700641,2000,"nebpHg"
15.1638888888889,0.413933333333333,43.8888888888889,102.477707569738,0.0588854927879444,30.9438174419437,2000,"nebpHg"
15.4347222222222,0.412622222222222,45.8888888888889,107.798498123801,0.0826693463031522,29.3206994488512,2000,"nebpHg"
15.7055555555556,0.4129,45.1111111111111,105.745897413993,0.11935924646648,33.1753606404389,2000,"nebpHg"
15.9761111111111,NA,NA,NA,NA,NA,2000,"nebpHg"
0,0.0115333333333333,7.44444444444444,645.22146330251,5.89657890449323,696.735088320642,5000,"nebpHg"
0.270833333333333,0.0141222222222222,6,434.357884325735,6.50522405987529,464.746723069484,5000,"nebpHg"
0.541666666666667,0.0208111111111111,9.33333333333333,469.885402005177,5.10347966367366,435.39352922546,5000,"nebpHg"
0.812222222222222,0.0303222222222222,15.1111111111111,510.662986072662,3.74746259076557,228.58769416688,5000,"nebpHg"
