"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
14.4694444444444,0.954025,93.75,98.4091580063663,-0.00107362776316136,3.74397806192151,10,"MG1655-lacIDE3"
14.7530555555556,0.95275,95,99.8777432460387,-0.00237649507772338,2.68733688630292,10,"MG1655-lacIDE3"
15.0366666666667,0.95345,95.5,100.320036292245,0.00177602804597874,3.70291764879099,10,"MG1655-lacIDE3"
15.3205555555556,0.95075,96.25,101.42789084144,-0.000194052185590988,1.84584792423375,10,"MG1655-lacIDE3"
15.6041666666667,0.953325,96.75,101.664422912893,-0.00295887104756372,4.69459161382678,10,"MG1655-lacIDE3"
15.8877777777778,0.952175,98.25,103.390326072196,0.00302417302905132,1.78514327354665,10,"MG1655-lacIDE3"
16.1716666666667,0.9534,99,104.00445496184,-0.00411713635527132,1.80598469594834,10,"MG1655-lacIDE3"
16.4552777777778,0.952375,99.25,104.407823041684,-0.00796964976892885,6.48793521733955,10,"MG1655-lacIDE3"
16.7388888888889,0.951875,100.5,105.806490952112,-0.00439993797800178,0.910207982524007,10,"MG1655-lacIDE3"
17.0227777777778,0.9519,101,106.320202849957,-0.0063554966302902,10.919159404832,10,"MG1655-lacIDE3"
17.3063888888889,0.9479,102.25,108.142213926208,0.0140355798051099,9.15616944347951,10,"MG1655-lacIDE3"
17.5902777777778,0.94705,103.75,109.795915264809,0.014544101955912,12.1049760377828,10,"MG1655-lacIDE3"
17.8738888888889,0.943525,105,111.626608653226,0.0471743292157809,8.86624739920336,10,"MG1655-lacIDE3"
0,0.114025,5.25,46.466320723087,0.344111456632326,91.9083683956101,62.5,"MG1655-lacIDE3"
0.283888888888889,0.1072,12.75,118.929478699408,0.527680791082865,49.6572115440901,62.5,"MG1655-lacIDE3"
0.5675,0.115975,14.75,127.250266787532,0.693116830095652,37.7834766898127,62.5,"MG1655-lacIDE3"
0.851388888888889,0.1289,16.25,126.123788467921,0.856184295263774,47.4574515398635,62.5,"MG1655-lacIDE3"
1.135,0.146025,17,116.482031421113,0.971566307820645,47.9147885587986,62.5,"MG1655-lacIDE3"
1.41861111111111,0.17275,18,104.250622060654,0.99591289512647,50.6362245402094,62.5,"MG1655-lacIDE3"
1.7025,0.209075,19.75,94.4953853979413,0.91688468245938,62.9405573905227,62.5,"MG1655-lacIDE3"
1.98611111111111,0.25475,22,86.3972980329359,0.761641327758062,71.9577393214268,62.5,"MG1655-lacIDE3"
2.26972222222222,0.30805,24.75,80.3782038506376,0.629100362917404,76.5241529030893,62.5,"MG1655-lacIDE3"
2.55361111111111,0.36845,28.5,77.3274592792914,0.504784376857087,85.7595473617433,62.5,"MG1655-lacIDE3"
2.83722222222222,0.423525,33.75,79.6485752108709,0.408131562067107,80.5557012509063,62.5,"MG1655-lacIDE3"
3.12111111111111,0.4759,40.5,85.0623846100608,0.306399674101549,72.4889314647092,62.5,"MG1655-lacIDE3"
3.40472222222222,0.52815,49.75,94.1959841493816,0.213885814669976,35.8537335391333,62.5,"MG1655-lacIDE3"
3.68833333333333,0.577775,59.25,102.378140291425,0.207696360248035,34.150753693768,62.5,"MG1655-lacIDE3"
3.97222222222222,0.620775,70,112.557908618679,0.193990893962572,17.8060846087837,62.5,"MG1655-lacIDE3"
4.25583333333333,0.644175,78.25,121.461582960763,0.153138471394998,19.9955877587263,62.5,"MG1655-lacIDE3"
4.53944444444444,0.675175,82.5,122.337795217912,0.161090571774906,10.3609977952539,62.5,"MG1655-lacIDE3"
4.82333333333333,0.704525,84,119.442408893363,0.0945511512570805,7.36301822906626,62.5,"MG1655-lacIDE3"
5.10694444444444,0.73285,85.25,116.309964652639,0.068800199061835,9.56333091133435,62.5,"MG1655-lacIDE3"
5.39055555555556,0.756625,87.5,115.380877932957,0.0531889771400593,8.08054242759704,62.5,"MG1655-lacIDE3"
5.67444444444444,0.775775,89.5,114.944835505443,0.0753520508853968,9.17765388077794,62.5,"MG1655-lacIDE3"
5.95805555555556,0.789625,92.25,116.270276823859,0.091515038723808,7.05316638056831,62.5,"MG1655-lacIDE3"
6.24166666666667,0.799725,94.75,117.980072523004,0.105647350453507,-1.89801326662759,62.5,"MG1655-lacIDE3"
6.52555555555556,0.820675,97,117.800073180104,0.0707100438601543,2.43864338105668,62.5,"MG1655-lacIDE3"
6.80916666666667,0.850875,99.5,116.567578809372,0.0573641045109573,-0.833672702470896,62.5,"MG1655-lacIDE3"
7.09277777777778,0.8656,100,115.287051269838,0.0315938528210757,0.102311516783006,62.5,"MG1655-lacIDE3"
